
CONCORD_Redcap,acetaminophen_administration,visit_1_day_1__tre_arm_1,0,20220723,local,341,0
CONCORD_Redcap,acetaminophen_administration,visit_1_day_1__tre_arm_2,0,20220723,local,491,0
CONCORD_Redcap,acetaminophen_administration,visit_1_day_1__tre_arm_4,0,20220723,local,12,0
CONCORD_Redcap,acetaminophen_administration,visit_2__day_6_arm_1,0,20220723,local,341,0
CONCORD_Redcap,acetaminophen_administration,visit_2__day_6_arm_2,0,20220723,local,491,0
CONCORD_Redcap,acetaminophen_administration,visit_2__day_6_arm_4,0,20220723,local,12,0
CONCORD_Redcap,acetaminophen_administration,visit_3__day_11_arm_1,0,20220723,local,341,0
CONCORD_Redcap,acetaminophen_administration,visit_3__day_11_arm_2,0,20220723,local,491,0
CONCORD_Redcap,acetaminophen_administration,visit_3__day_11_arm_4,0,20220723,local,12,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_1,0,20220723,local,1466,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_2,0,20220723,local,1304,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_3,0,20220723,local,387,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_4,0,20220723,local,46,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_1,0,20220723,local,341,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_2,0,20220723,local,491,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_3,0,20220723,local,328,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_4,0,20220723,local,12,0
CONCORD_Redcap,assent_child_717,screening_consent_arm_3,0,20220723,local,657,0
CONCORD_Redcap,blood_sample_collection,extra_visit_covid_arm_2,0,20220723,local,11,0
CONCORD_Redcap,blood_sample_collection,extra_visit_covid_arm_3,0,20220723,local,4,0
CONCORD_Redcap,blood_sample_collection,visit_1_day_1__pre_arm_1,0,20220723,local,341,0
CONCORD_Redcap,blood_sample_collection,visit_1_day_1__pre_arm_2,0,20220723,local,491,0
CONCORD_Redcap,blood_sample_collection,visit_1_day_1__pre_arm_4,0,20220723,local,12,0
CONCORD_Redcap,blood_sample_collection,visit_2__day_6_arm_1,0,20220723,local,341,0
CONCORD_Redcap,blood_sample_collection,visit_2__day_6_arm_2,0,20220723,local,491,0
CONCORD_Redcap,blood_sample_collection,visit_2__day_6_arm_4,0,20220723,local,12,0
CONCORD_Redcap,blood_sample_collection,visit_3__day_11_arm_1,0,20220723,local,341,0
CONCORD_Redcap,blood_sample_collection,visit_3__day_11_arm_2,0,20220723,local,491,0
CONCORD_Redcap,blood_sample_collection,visit_3__day_11_arm_4,0,20220723,local,12,0
CONCORD_Redcap,blood_sample_collection,visit_6__day_29_arm_1,0,20220723,local,341,0
CONCORD_Redcap,blood_sample_collection,visit_6__day_29_arm_2,0,20220723,local,491,0
CONCORD_Redcap,blood_sample_collection,visit_6__day_29_arm_3,0,20220723,local,328,0
CONCORD_Redcap,blood_sample_collection,visit_6__day_29_arm_4,0,20220723,local,12,0
CONCORD_Redcap,complete_blood_count_and_biochemistry,extra_visit_covid_arm_3,0,20220723,local,4,0
CONCORD_Redcap,acetaminophen_administration,visit_1_day_1__tre_arm_1,0,20220723,local,341,0
CONCORD_Redcap,acetaminophen_administration,visit_1_day_1__tre_arm_2,0,20220723,local,491,0
CONCORD_Redcap,acetaminophen_administration,visit_1_day_1__tre_arm_4,0,20220723,local,12,0
CONCORD_Redcap,acetaminophen_administration,visit_2__day_6_arm_1,0,20220723,local,341,0
CONCORD_Redcap,acetaminophen_administration,visit_2__day_6_arm_2,0,20220723,local,491,0
CONCORD_Redcap,acetaminophen_administration,visit_2__day_6_arm_4,0,20220723,local,12,0
CONCORD_Redcap,acetaminophen_administration,visit_3__day_11_arm_1,0,20220723,local,341,0
CONCORD_Redcap,acetaminophen_administration,visit_3__day_11_arm_2,0,20220723,local,491,0
CONCORD_Redcap,acetaminophen_administration,visit_3__day_11_arm_4,0,20220723,local,12,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_1,0,20220723,local,1466,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_2,0,20220723,local,1304,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_3,0,20220723,local,387,0
CONCORD_Redcap,adverse_event_log,adverse_events_arm_4,0,20220723,local,46,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_1,0,20220723,local,341,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_2,0,20220723,local,491,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_3,0,20220723,local,328,0
CONCORD_Redcap,aes_yes_or_no,adverse_events_arm_4,0,20220723,local,12,0
CONCORD_Redcap,assent_child_717,screening_consent_arm_3,0,20220723,local,657,0
CONCORD_Redcap,blood_sample_collection,extra_visit_covid_arm_2,0,20220723,local,11,0
CONCORD_Redcap,blood_sample_collection,extra_visit_covid_arm_3,0,20220723,local,4,0
CONCORD_Redcap,blood_sample_collection,visit_1_day_1__pre_arm_1,0,20220723,local,341,0
CONCORD_Redcap,blood_sample_collection,visit_1_day_1__pre_arm_2,0,20220723,local,491,0
CONCORD_Redcap,blood_sample_collection,visit_1_day_1__pre_arm_4,0,20220723,local,12,0
CONCORD_Redcap,blood_sample_collection,visit_2__day_6_arm_1,0,20220723,local,341,0
CONCORD_Redcap,blood_sample_collection,visit_2__day_6_arm_2,0,20220723,local,491,0
CONCORD_Redcap,blood_sample_collection,visit_2__day_6_arm_4,0,20220723,local,12,0
CONCORD_Redcap,blood_sample_collection,visit_3__day_11_arm_1,0,20220723,local,341,0
CONCORD_Redcap,blood_sample_collection,visit_3__day_11_arm_2,0,20220723,local,491,0
